org_name	addr	contact_phone
丘子宏眼科診所	台北市中山北路二段108號	225217179
春風牙醫診所	台北市中山北路二段117號	25236570、0955741919
比妳美診所	台北市中山北路二段126之3號	25812026
思雲診所	台北市中山北路二段137巷10號	25713839
鼎廬診所	台北市中山北路二段137巷37號	225613376
元和雅整形外科診所	台北市中山北路二段150號	25681155
台兒診所	台北市中山北路二段162號	25867873
林丹薇診所	台北市中山北路二段162號	25867873
吳佩臻診所	台北市中山北路二段162號	25867873
王三郎婦產科診所	台北市中山北路二段166號	225948758
中山民權王耳鼻喉科診所	台北市中山北路二段166號	25948759
鄭淑敏牙醫診所	台北市中山北路二段168之2號	25858670
順風美醫診所	台北市中山北路二段171號	02-25925777
媚登峰南西診所	台北市中山北路二段2號	25813151
楊菘宇整形外科診所	台北市中山北路二段2號	25236655
雅得麗生活診所	台北市中山北路二段33號	02-25239915
張歐牙醫診所	台北市中山北路二段34號	225678180
晶點牙醫診所	台北市中山北路二段39巷10號	02-25712576
明錦醫美時尚診所	台北市中山北路二段39巷18號	25622233
晶華美醫診所	台北市中山北路二段39巷2之2號	25111000
微煦心靈診所	台北市中山北路二段39巷6號	02-25312626
常青牙醫診所	台北市中山北路二段42巷6號	225429026
陳眼科診所	台北市中山北路二段59之1號	225119088
品維牙醫診所	台北市中山北路二段59巷1號	225414349
永固牙醫診所	台北市中山北路二段59巷56號	225110161
雅正牙醫診所	台北市中山北路二段62巷27之1號	225233945
登彩整形外科診所	台北市中山北路二段62巷5號	25315762
李義男婦產科診所	台北市中山北路二段71號	225239923
蕭俊雄泌尿科外科診所	台北市中山北路二段72巷3號	225815936
馨美診所	台北市中山北路二段77之1號	02-25715000
王榮彬骨科診所	台北市中山北路二段77巷2號	25816632
天心牙醫診所	台北市中山北路二段77巷39號	225315846
侯耳鼻喉科診所	台北市中山北路二段78號	25411572
澄心診所	台北市中山北路二段82號	25230480
中二牙醫診所	台北市中山北路二段84巷1號	225637402
財團法人臺灣基督長老教會馬偕紀念社會事業基金會馬偕紀念醫院	台北市中山北路二段92號	225433535
林錦榮牙醫診所	台北市中山北路二段99號	25415623
信義婦產科診所	台北市中山北路二段99號	25376991
承正牙醫診所	台北市中山北路二段七十七巷2號	225518214
簡富堅牙醫診所	台北市中山北路二段九十六巷27號	2541-0685
杏華牙醫診所	台北市中山北路二段五十巷45號	02-25214026
２１世紀牙醫診所	台北市中山北路二段六十五巷9之1號	221002122
全真堂中醫診所	台北市中山北路三段55巷7號	02-25851317
魅力必緹診所	台北市中山北路三段57號	25997797
大同股份有限公司附設診所	台北市中山北路三段22號	02-25984405
圓山大飯店醫務診療所	台北市中山北路四段1號	225967705
瑞祥牙醫診所	台北市中原街151號	225978818
隆昌牙醫診所	台北市中原街48號	225210320
有聲中醫診所．	台北市中原街50號	225603773
林錦祥耳鼻喉科診所	台北市五常街91號	02 25053069
黃偉俐診所	台北市天津街37號	02-25114123
陳均牙醫診所	台北市天津街62號	02 25517302
欣安牙醫診所	台北市天祥路12號	25111018
全安診所	台北市天祥路20號	25117503
周賢章耳鼻喉科診所	台北市天祥路26號	225213101
天籟牙醫診所	台北市天祥路5號	25677733
泰祺牙醫診所	台北市天祥路70號	225642997
愛鄰診所	台北市北安路520之1號	25322333
大直牙醫診所	台北市北安路522號	85092410
漢坤中醫診所	台北市北安路548號	25335766
悅世牙醫診所	台北市北安路554巷43號	25335220
迪士尼牙醫診所	台北市北安路554巷8弄1號	225322775
明水時尚診所	台北市北安路569之1號	85097777
北安聯合診所	台北市北安路569之2號	25337777
大直北安中醫診所	台北市北安路575號	25329533
大直佳恩診所	台北市北安路591號	02-25323301
迪昇牙醫診所	台北市北安路595巷20弄3號	02-25336399
柏泉內科小兒科診所	台北市北安路595巷20弄5號	225331730
大直診所	台北市北安路595巷2弄2號	02-25332339
駿琳大直中醫診所	台北市北安路598之1號	85091995
高固?診所	台北市北安路607號	25323036-109
惟?診所	台北市北安路607號	25323036
志安牙醫診所	台北市北安路608巷1號	225338375
智欽牙醫診所	台北市北安路608巷4弄11號	225326394
高標準牙醫診所	台北市北安路608巷4弄6號	225323678
辰品牙醫診所	台北市北安路615號	25337111
京鼎牙醫診所	台北市北安路620號	25321588
蘇宋儒婦產科診所	台北市北安路624號	225323833
北安牙醫診所	台北市北安路630巷11號	225326864
大直復健科診所	台北市北安路630巷25弄16號	85096363
恩慈牙醫診所	台北市北安路630巷5號	25334295
莊宇龍診所	台北市北安路637號	02-25319998
偉格牙醫診所	台北市北安路639號	225330662
上質整形外科診所	台北市北安路780號	921949555
東青中醫診所	台北市北安路835號	85093401
協合牙醫診所	台北市北安路八0五巷四弄1號	02-25335223
上允牙醫診所	台北市北安路571號	02-25337045
德美診所	台北市北安路596號	225326618
睿智牙醫診所	台北市北安路六二一巷25號	25331837
田青牙醫診所	台北市北安路629號	225320993
三和牙醫診所	台北市四平街16號	225815658
艾美整形外科診所	台北市民生西路16號	25215606
宗北內科診所	台北市民生西路24號	225411001
信安診所	台北市民生西路24號	25118112
楊錦標神經科診所	台北市民生西路24號	225615668
雙連婦產科小兒科診所	台北市民生西路30號	25502381
佳禾骨科診所	台北市民生西路54號	25427171
翠真牙醫診所	台北市民生西路6號	225115278
宏林診所	台北市民生西路6號	02-25618979
歐嘉得牙醫診所	台北市民生東1段58號	2561-4640
民生承安診所	台北市民生東路3段90號	02-25032633
興安診所	台北市民生東路3段90號	2505-2228
仁光牙醫診所	台北市民生東路一段10號	225118587
池明仁整形外科診所	台北市民生東路一段13號	225223377
亞欣醫美診所	台北市民生東路一段14號	02-25813030
春泉診所	台北市民生東路一段25號	25237680
優視眼科診所	台北市民生東路一段30號	25681718
生泉婦產科診所	台北市民生東路一段30號	225235566
鄭志誠小兒科診所	台北市民生東路一段8號	02-25512246
陳炯輝小兒科診所	台北市民生東路二段103號	225221796
嘉新牙醫診所	台北市民生東路二段120號	225613838
晶華牙醫診所	台北市民生東路二段160號	25113326
長榮海運股份有限公司醫務室	台北市民生東路二段166號	225001199
江得信耳鼻喉科診所	台北市民生東路二段43號	225616835
歐婦產科診所	台北市民生東路二段80號	225631711
賴達三診所	台北市民生東路二段82號	225710685
黃喜祥小兒科診所	台北市民生東路二段84號	225616368
榮星牙科診所	台北市民生東路二段93巷4號	225111659
如田診所	台北市民生東路二段128號	225361100
惠潔牙醫診所	台北市民權西路34號	225512398
高國良中醫診所	台北市民權西路70巷43弄1號	225433325
真幸福牙醫診所	台北市民權西路70巷47號	25310227
嬌妮美診所	台北市民權西路70號	02-25605589
仁佑診所	台北市民權西路79號	225980570
英皇牙醫診所	台北市民權東路1段24號	25418811
花漾整形外科診所	台北市民權東路2段21號	25915777
科學中醫診所	台北市民權東路2段86號	25626568
聚英視光眼科診所	台北市民權東路3段54號	2502-5091
鐳力中醫診所	台北市民權東路一段63號	225986900
高添富婦產科診所	台北市民權東路一段63號	225955575
南山診所	台北市民權東路二段144號	25687386
松江博萊恩牙醫診所	台北市民權東路二段152巷16號	25023825
杏慈診所	台北市民權東路二段152巷2之1號	25013109
陽安牙醫診所	台北市民權東路二段152巷3號	25044633
李堯?內兒科診所	台北市民權東路二段23號	225961172
雲霖中醫診所	台北市民權東路二段71巷43號	225957082
樂寬內科診所	台北市民權東路二段71巷45號	225971317
泰安醫院	台北市民權東路二段92巷2之1號	225375633
印象牙醫診所	台北市民權東路二段108號	25434000
楊光榮耳鼻喉科診所	台北市民權東路二段56號	225631398
龍心堂中醫診所	台北市民權東路三段53號	02-2517-3169
信心牙醫診所	台北市民權東路三段55號	225014000
卓群牙醫診所	台北市民權東路三段60巷5號	225069100
巴黎國際長春診所	台北市民權東路三段78號	225010668
瀛海牙醫診所	台北市伊通街104號	(02)2508-3401
幸恩牙醫診所	台北市伊通街28號	25092468
宏泰牙醫診所	台北市伊通街48號	225081198
丁美玲中醫診所	台北市伊通街52巷3號	225170050
至誠整形外科診所	台北市伊通街87巷3號	25080022
洪都診所	台北市伊通街一○六巷1號	225083703
極品牙醫診所	台北市伊通街27號	25010152
劉宣彥診所	台北市伊通街17之4號	225075561
南山中醫診所	台北市合江街128號	225051443
吳秀全牙醫診所	台北市合江街154號	225313642
喜信牙醫診所	台北市合江街一四四巷8號	02 25029581
黃中豪婦產科診所	台北市吉林路131號	225516815
富生婦產科診所	台北市吉林路157號	225812285
佳醫牙醫診所	台北市吉林路18號	25362500
德容聯合診所	台北市吉林路197號	225643076
立群牙醫診所	台北市吉林路218巷5號	225717372
元氣堂中醫診所	台北市吉林路223號	25719337
健倉牙醫診所	台北市吉林路232號	25420619
元林診所	台北市吉林路239號	25422508
澄觀中醫診所	台北市吉林路23號	25235956
長榮中醫診所	台北市吉林路245號	02-25362018
王宗前診所	台北市吉林路250號	225213817
吉林牙醫診所	台北市吉林路254號	225412246
優美牙醫診所	台北市吉林路26巷17號	02-25675200
輝雄診所	台北市吉林路300號	225602586
陳家庭醫學科診所	台北市吉林路315巷18號	225981311
承新牙醫診所	台北市吉林路317號	225971616
慶恩小兒科診所	台北市吉林路117號	225683199
任惠民牙醫診所	台北市吉林路251號	2521-8343 ，25075932
世珍婦產診所	台北市朱崙街46號	227212501
禾森牙醫診所	台北市明水路475巷15號	225323799
安美牙醫診所	台北市明水路653號	85095009
明水牙醫診所	台北市明水路三九七巷七弄62號	225320934
杜李威中醫診所	台北市松江路132巷9號	02-25813369
力慈科學中醫診所	台北市松江路139號	02-25185775
施宏男復健科診所	台北市松江路158號	02-25819995
光華家醫科診所	台北市松江路21號	25072342
松安牙醫診所	台北市松江路235巷32號	225160337
恆麗美型診所	台北市松江路273號	2508-1010
名瑿醫美診所	台北市松江路276號	2571-2811
一映堂中醫診所	台北市松江路277號	02-25161233
豐正牙醫診所	台北市松江路289之802號	225712866
品君中醫診所	台北市松江路330巷15號	25312772
綺麗嘉美型診所	台北市松江路338號	25210010
臺北市立聯合醫院附設中山門診部	台北市松江路367號	225014614
瀚仕診所	台北市松江路369號	25015058
京元中醫診所	台北市松江路378號	25913920
安康復健科診所	台北市松江路54號	(02)2567-9275
松江佳醫美人診所	台北市松江路75之1號	25099191
協和婦女醫院	台北市松江路85巷5號	225072222
勢喬牙醫診所	台北市松江路一0八巷29號	225113196
王俊民皮膚科診所	台北市松江路127之1號	25091982
陽順牙醫診所	台北市松江路287之5號	2516-1652
天行中醫診所	台北市林森北路101號	25238672
群英楊麗珍皮膚科診所	台北市林森北路109號	02-25678895
大衛牙醫診所	台北市林森北路112號	225629108
蔡朝雄牙醫診所	台北市林森北路432號	225712122
青山診所	台北市林森北路432號	25810725
陳俊明中醫師診所	台北市林森北路482號	225310589
禾康診所	台北市林森北路516號	25319998
晴光診所	台北市林森北路556號	02-25853210
漾麗診所	台北市林森北路556號	25855580
慶生診所	台北市林森北路561號	25963456
李中醫診所	台北市林森北路584號	2591-4818
秀仁整形外科診所	台北市林森北路614號	02-25995529
蔡明賢婦產科診所	台北市林森北路640號	225925855
民安牙醫診所	台北市林森北路一五九巷10號	02 25819192
